Date;X
01.11.1978;9.76
01.12.1978;10.03
01.01.1979;10.07
01.02.1979;10.06
01.03.1979;10.09
01.04.1979;10.01
01.05.1979;10.24
01.06.1979;10.29
01.07.1979;10.47
01.08.1979;10.94
01.09.1979;11.43
01.10.1979;13.77
01.11.1979;13.18
01.12.1979;13.78
01.01.1980;13.82
01.02.1980;14.13
01.03.1980;17.19
01.04.1980;17.61
01.05.1980;10.98
01.06.1980;9.47
01.07.1980;9.03
01.08.1980;9.61
01.09.1980;10.87
01.10.1980;12.81
01.11.1980;15.85
01.12.1980;18.9
01.01.1981;19.08
01.02.1981;15.93
01.03.1981;14.7
01.04.1981;15.72
01.05.1981;18.52
01.06.1981;19.1
01.07.1981;19.04
01.08.1981;17.82
01.09.1981;15.87
01.10.1981;15.08
01.11.1981;13.31
01.12.1981;12.37
01.01.1982;13.22
01.02.1982;14.78
01.03.1982;14.68
01.04.1982;14.94
01.05.1982;14.45
01.06.1982;14.15
01.07.1982;12.59
01.08.1982;10.12
01.09.1982;10.31
01.10.1982;9.71
01.11.1982;9.2
01.12.1982;8.95
01.01.1983;8.68
01.02.1983;8.51
01.03.1983;8.77
01.04.1983;8.8
01.05.1983;8.63
01.06.1983;8.98
01.07.1983;9.37
01.08.1983;9.56
01.09.1983;9.45
01.10.1983;9.48
01.11.1983;9.34
01.12.1983;9.47
01.01.1984;9.56
01.02.1984;9.59
01.03.1984;9.91
01.04.1984;10.29
01.05.1984;10.32
01.06.1984;11.06
01.07.1984;11.23
01.08.1984;11.64
01.09.1984;11.3
01.10.1984;9.99
01.11.1984;9.43
01.12.1984;8.38
01.01.1985;8.35
01.02.1985;8.5
01.03.1985;8.58
01.04.1985;8.27
01.05.1985;7.97
01.06.1985;7.53
01.07.1985;7.88
01.08.1985;7.9
01.09.1985;7.92
01.10.1985;7.99
01.11.1985;8.05
01.12.1985;8.27
01.01.1986;8.14
01.02.1986;7.86
01.03.1986;7.48
01.04.1986;6.99
01.05.1986;6.85
01.06.1986;6.92
01.07.1986;6.56
01.08.1986;6.17
01.09.1986;5.89
01.10.1986;5.85
01.11.1986;6.04
01.12.1986;6.91
01.01.1987;6.43
01.02.1987;6.1
01.03.1987;6.13
01.04.1987;6.37
01.05.1987;6.85
01.06.1987;6.73
01.07.1987;6.58
01.08.1987;6.73
01.09.1987;7.22
01.10.1987;7.29
01.11.1987;6.69
01.12.1987;6.77
01.01.1988;6.83
01.02.1988;6.58
01.03.1988;6.58
01.04.1988;6.87
01.05.1988;7.09
01.06.1988;7.51
01.07.1988;7.75
01.08.1988;8.01
01.09.1988;8.19
01.10.1988;8.3
01.11.1988;8.35
01.12.1988;8.76
01.01.1989;9.12
01.02.1989;9.36
01.03.1989;9.85
01.04.1989;9.84
01.05.1989;9.81
01.06.1989;9.53
01.07.1989;9.24
01.08.1989;8.99
01.09.1989;9.02
01.10.1989;8.84
01.11.1989;8.55
01.12.1989;8.45
01.01.1990;8.23
01.02.1990;8.24
01.03.1990;8.28
01.04.1990;8.26
01.05.1990;8.18
01.06.1990;8.29
01.07.1990;8.15
01.08.1990;8.13
01.09.1990;8.2
01.10.1990;8.11
01.11.1990;7.81
01.12.1990;7.31
01.01.1991;6.91
01.02.1991;6.25
01.03.1991;6.12
01.04.1991;5.91
01.05.1991;5.78
01.06.1991;5.9
01.07.1991;5.82
01.08.1991;5.66
01.09.1991;5.45
01.10.1991;5.21
01.11.1991;4.81
01.12.1991;4.43
01.01.1992;4.03
01.02.1992;4.06
01.03.1992;3.98
01.04.1992;3.73
01.05.1992;3.82
01.06.1992;3.76
01.07.1992;3.25
01.08.1992;3.3
01.09.1992;3.22
01.10.1992;3.1
01.11.1992;3.09
01.12.1992;2.92
01.01.1993;3.02
01.02.1993;3.03
01.03.1993;3.07
01.04.1993;2.96
01.05.1993;3
01.06.1993;3.04
01.07.1993;3.06
01.08.1993;3.03
01.09.1993;3.09
01.10.1993;2.99
01.11.1993;3.02
01.12.1993;2.96
01.01.1994;3.05
01.02.1994;3.25
01.03.1994;3.34
01.04.1994;3.56
01.05.1994;4.01
01.06.1994;4.25
01.07.1994;4.26
01.08.1994;4.47
01.09.1994;4.73
01.10.1994;4.76
01.11.1994;5.29
01.12.1994;5.45
01.01.1995;5.53
01.02.1995;5.92
01.03.1995;5.98
01.04.1995;6.05
01.05.1995;6.01
01.06.1995;6
01.07.1995;5.85
01.08.1995;5.74
01.09.1995;5.8
01.10.1995;5.76
01.11.1995;5.8
01.12.1995;5.6
01.01.1996;5.56
01.02.1996;5.22
01.03.1996;5.31
01.04.1996;5.22
01.05.1996;5.24
01.06.1996;5.27
01.07.1996;5.4
01.08.1996;5.22
01.09.1996;5.3
01.10.1996;5.24
01.11.1996;5.31
01.12.1996;5.29
01.01.1997;5.25
01.02.1997;5.19
01.03.1997;5.39
01.04.1997;5.51
01.05.1997;5.5
01.06.1997;5.56
01.07.1997;5.52
01.08.1997;5.54
01.09.1997;5.54
01.10.1997;5.5
01.11.1997;5.52
01.12.1997;5.5
01.01.1998;5.56
01.02.1998;5.51
01.03.1998;5.49
01.04.1998;5.45
01.05.1998;5.49
01.06.1998;5.56
01.07.1998;5.54
01.08.1998;5.55
01.09.1998;5.51
01.10.1998;5.07
01.11.1998;4.83
01.12.1998;4.68
01.01.1999;4.63
01.02.1999;4.76
01.03.1999;4.81
01.04.1999;4.74
01.05.1999;4.74
01.06.1999;4.76
01.07.1999;4.99
01.08.1999;5.07
01.09.1999;5.22
01.10.1999;5.2
01.11.1999;5.42
01.12.1999;5.3
01.01.2000;5.45
01.02.2000;5.73
01.03.2000;5.85
01.04.2000;6.02
01.05.2000;6.27
01.06.2000;6.53
01.07.2000;6.54
01.08.2000;6.5
01.09.2000;6.52
01.10.2000;6.51
01.11.2000;6.51
01.12.2000;6.4
01.01.2001;5.98
01.02.2001;5.49
01.03.2001;5.31
01.04.2001;4.8
01.05.2001;4.21
01.06.2001;3.97
01.07.2001;3.77
01.08.2001;3.65
01.09.2001;3.07
01.10.2001;2.49
01.11.2001;2.09
01.12.2001;1.82
01.01.2002;1.73
01.02.2002;1.74
01.03.2002;1.73
01.04.2002;1.75
01.05.2002;1.75
01.06.2002;1.75
01.07.2002;1.73
01.08.2002;1.74
01.09.2002;1.75
01.10.2002;1.75
01.11.2002;1.34
01.12.2002;1.24
01.01.2003;1.24
01.02.2003;1.26
01.03.2003;1.25
01.04.2003;1.26
01.05.2003;1.26
01.06.2003;1.22
01.07.2003;1.01
01.08.2003;1.03
01.09.2003;1.01
01.10.2003;1.01
01.11.2003;1
01.12.2003;0.98
01.01.2004;1
01.02.2004;1.01
01.03.2004;1
01.04.2004;1
01.05.2004;1
01.06.2004;1.03
01.07.2004;1.26
01.08.2004;1.43
01.09.2004;1.61
01.10.2004;1.76
01.11.2004;1.93
01.12.2004;2.16
01.01.2005;2.28
01.02.2005;2.5
01.03.2005;2.63
01.04.2005;2.79
01.05.2005;3
01.06.2005;3.04
01.07.2005;3.26
01.08.2005;3.5
01.09.2005;3.62
01.10.2005;3.78
01.11.2005;4
01.12.2005;4.16
01.01.2006;4.29
01.02.2006;4.49
01.03.2006;4.59
01.04.2006;4.79
01.05.2006;4.94
01.06.2006;4.99
01.07.2006;5.24
01.08.2006;5.25
01.09.2006;5.25
01.10.2006;5.25
01.11.2006;5.25
01.12.2006;5.24
01.01.2007;5.25
01.02.2007;5.26
01.03.2007;5.26
01.04.2007;5.25
01.05.2007;5.25
01.06.2007;5.25
01.07.2007;5.26
01.08.2007;5.02
01.09.2007;4.94
01.10.2007;4.76
01.11.2007;4.49
01.12.2007;4.24
01.01.2008;3.94
01.02.2008;2.98
01.03.2008;2.61
01.04.2008;2.28
01.05.2008;1.98
01.06.2008;2
01.07.2008;2.01
01.08.2008;2
01.09.2008;1.81
01.10.2008;0.97
01.11.2008;0.39
01.12.2008;0.16
01.01.2009;0.15
01.02.2009;0.22
01.03.2009;0.18
01.04.2009;0.15
01.05.2009;0.18
01.06.2009;0.21
01.07.2009;0.16
01.08.2009;0.16
01.09.2009;0.15
01.10.2009;0.12
01.11.2009;0.12
01.12.2009;0.12
01.01.2010;0.11
01.02.2010;0.13
01.03.2010;0.16
01.04.2010;0.2
01.05.2010;0.2
01.06.2010;0.18
01.07.2010;0.18
01.08.2010;0.19
01.09.2010;0.19
01.10.2010;0.19
01.11.2010;0.19
01.12.2010;0.18
01.01.2011;0.17
01.02.2011;0.16
01.03.2011;0.14
01.04.2011;0.1
01.05.2011;0.09
01.06.2011;0.09
01.07.2011;0.07
01.08.2011;0.1
01.09.2011;0.08
01.10.2011;0.07
01.11.2011;0.08
01.12.2011;0.07
01.01.2012;0.08
01.02.2012;0.1
01.03.2012;0.13
01.04.2012;0.14
01.05.2012;0.16
01.06.2012;0.16
01.07.2012;0.16
01.08.2012;0.13
01.09.2012;0.14
01.10.2012;0.16
01.11.2012;0.16
01.12.2012;0.16
01.01.2013;0.14
01.02.2013;0.15
01.03.2013;0.14
01.04.2013;0.15
01.05.2013;0.11
01.06.2013;0.09
01.07.2013;0.09
01.08.2013;0.08
01.09.2013;0.08
01.10.2013;0.09
01.11.2013;0.08
01.12.2013;0.09
01.01.2014;0.07
01.02.2014;0.07
01.03.2014;0.08
01.04.2014;0.09
01.05.2014;0.09
01.06.2014;0.1
01.07.2014;0.09
01.08.2014;0.09
01.09.2014;0.09
01.10.2014;0.09
01.11.2014;0.09
01.12.2014;0.12
01.01.2015;0.11
01.02.2015;0.11
01.03.2015;0.11
01.04.2015;0.12
01.05.2015;0.12
01.06.2015;0.13
01.07.2015;0.13
01.08.2015;0.14
01.09.2015;0.14
01.10.2015;0.12
01.11.2015;0.12
01.12.2015;0.24
