Date;X
01.07.1977;7.33
01.08.1977;7.4
01.09.1977;7.34
01.10.1977;7.52
01.11.1977;7.58
01.12.1977;7.69
01.01.1978;7.96
01.02.1978;8.03
01.03.1978;8.04
01.04.1978;8.15
01.05.1978;8.35
01.06.1978;8.46
01.07.1978;8.64
01.08.1978;8.41
01.09.1978;8.42
01.10.1978;8.64
01.11.1978;8.81
01.12.1978;9.01
01.01.1979;9.1
01.02.1979;9.1
01.03.1979;9.12
01.04.1979;9.18
01.05.1979;9.25
01.06.1979;8.91
01.07.1979;8.95
01.08.1979;9.03
01.09.1979;9.33
01.10.1979;10.3
01.11.1979;10.65
01.12.1979;10.39
01.01.1980;10.8
01.02.1980;12.41
01.03.1980;12.75
01.04.1980;11.47
01.05.1980;10.18
01.06.1980;9.78
01.07.1980;10.25
01.08.1980;11.1
01.09.1980;11.51
01.10.1980;11.75
01.11.1980;12.68
01.12.1980;12.84
01.01.1981;12.57
01.02.1981;13.19
01.03.1981;13.12
01.04.1981;13.68
01.05.1981;14.1
01.06.1981;13.47
01.07.1981;14.28
01.08.1981;14.94
01.09.1981;15.32
01.10.1981;15.15
01.11.1981;13.39
01.12.1981;13.72
01.01.1982;14.59
01.02.1982;14.43
01.03.1982;13.86
01.04.1982;13.87
01.05.1982;13.62
01.06.1982;14.3
01.07.1982;13.95
01.08.1982;13.06
01.09.1982;12.34
01.10.1982;10.91
01.11.1982;10.55
01.12.1982;10.54
01.01.1983;10.46
01.02.1983;10.72
01.03.1983;10.51
01.04.1983;10.4
01.05.1983;10.38
01.06.1983;10.85
01.07.1983;11.38
01.08.1983;11.85
01.09.1983;11.65
01.10.1983;11.54
01.11.1983;11.69
01.12.1983;11.83
01.01.1984;11.67
01.02.1984;11.84
01.03.1984;12.32
01.04.1984;12.63
01.05.1984;13.41
01.06.1984;13.56
01.07.1984;13.36
01.08.1984;12.72
01.09.1984;12.52
01.10.1984;12.16
01.11.1984;11.57
01.12.1984;11.5
01.01.1985;11.38
01.02.1985;11.51
01.03.1985;11.86
01.04.1985;11.43
01.05.1985;10.85
01.06.1985;10.16
01.07.1985;10.31
01.08.1985;10.33
01.09.1985;10.37
01.10.1985;10.24
01.11.1985;9.78
01.12.1985;9.26
01.01.1986;9.19
01.02.1986;8.7
01.03.1986;7.78
01.04.1986;7.3
01.05.1986;7.71
01.06.1986;7.8
01.07.1986;7.3
01.08.1986;7.17
01.09.1986;7.45
01.10.1986;7.43
01.11.1986;7.25
01.12.1986;7.11
01.01.1987;7.08
01.02.1987;7.25
01.03.1987;7.25
01.04.1987;8.02
01.05.1987;8.61
01.06.1987;8.4
01.07.1987;8.45
01.08.1987;8.76
01.09.1987;9.42
01.10.1987;9.52
01.11.1987;8.86
01.12.1987;8.99
01.01.1988;8.67
01.02.1988;8.21
01.03.1988;8.37
01.04.1988;8.72
01.05.1988;9.09
01.06.1988;8.92
01.07.1988;9.06
01.08.1988;9.26
01.09.1988;8.98
01.10.1988;8.8
01.11.1988;8.96
01.12.1988;9.11
01.01.1989;9.09
01.02.1989;9.17
01.03.1989;9.36
01.04.1989;9.18
01.05.1989;8.86
01.06.1989;8.28
01.07.1989;8.02
01.08.1989;8.11
01.09.1989;8.19
01.10.1989;8.01
01.11.1989;7.87
01.12.1989;7.84
01.01.1990;8.21
01.02.1990;8.47
01.03.1990;8.59
01.04.1990;8.79
01.05.1990;8.76
01.06.1990;8.48
01.07.1990;8.47
01.08.1990;8.75
01.09.1990;8.89
01.10.1990;8.72
01.11.1990;8.39
01.12.1990;8.08
01.01.1991;8.09
01.02.1991;7.85
01.03.1991;8.11
01.04.1991;8.04
01.05.1991;8.07
01.06.1991;8.28
01.07.1991;8.27
01.08.1991;7.9
01.09.1991;7.65
01.10.1991;7.53
01.11.1991;7.42
01.12.1991;7.09
01.01.1992;7.03
01.02.1992;7.34
01.03.1992;7.54
01.04.1992;7.48
01.05.1992;7.39
01.06.1992;7.26
01.07.1992;6.84
01.08.1992;6.59
01.09.1992;6.42
