Date;X
01.04.2008;10095.8
01.07.2008;10124.9
01.10.2008;9859.6
01.01.2009;9770.2
01.04.2009;9769.8
01.07.2009;9890.8
01.10.2009;9957.1
01.01.2010;10044.5
01.04.2010;10137.7
01.07.2010;10233.4
01.10.2010;10393.2
01.01.2011;10523.5
01.04.2011;10651.4
01.07.2011;10754.5
01.10.2011;10827.9
01.01.2012;10956.2
01.04.2012;11008.3
01.07.2012;11073.6
01.10.2012;11164.3
01.01.2013;11271.8
01.04.2013;11322.8
01.07.2013;11417.7
01.10.2013;11556.9
01.01.2014;11640.3
01.04.2014;11813
01.07.2014;11949.1
01.10.2014;12061.4
01.01.2015;12055.5
01.04.2015;12228.4
01.07.2015;12359
