Date;X
01.10.2008;8062.8
01.01.2009;7762.4
01.04.2009;7790.5
01.07.2009;7774
01.10.2009;7821
01.01.2010;7801.7
01.04.2010;7947.1
01.07.2010;8019.1
01.10.2010;8077.9
01.01.2011;8209.7
01.04.2011;8248.9
01.07.2011;8332
01.10.2011;8285.4
01.01.2012;8504
01.04.2012;8550
01.07.2012;8587.6
01.10.2012;8798
01.01.2013;8696.7
01.04.2013;8820.4
01.07.2013;8875.7
01.10.2013;8965.9
01.01.2014;9103.7
01.04.2014;9177.3
01.07.2014;9289.9
01.10.2014;9424.9
01.01.2015;9487.9
01.04.2015;9615.2
01.07.2015;9737.1
