Date;X
01.10.2009;3122
01.01.2010;3135.7
01.04.2010;3181.5
01.07.2010;3194.7
01.10.2010;3184.2
01.01.2011;3153.8
01.04.2011;3183.8
01.07.2011;3176.8
01.10.2011;3160.4
01.01.2012;3171.6
01.04.2012;3159.6
01.07.2012;3159.6
01.10.2012;3143.5
01.01.2013;3119.8
01.04.2013;3111.4
01.07.2013;3110.7
01.10.2013;3115.1
01.01.2014;3122.3
01.04.2014;3146.3
01.07.2014;3177.4
01.10.2014;3162.5
01.01.2015;3149.5
01.04.2015;3179.2
01.07.2015;3201
