Date;X
01.08.1980;399.2
01.09.1980;404.8
01.10.1980;409
01.11.1980;410.7
01.12.1980;408.5
01.01.1981;411.3
01.02.1981;414.8
01.03.1981;419
01.04.1981;427.4
01.05.1981;424.7
01.06.1981;425.2
01.07.1981;426.9
01.08.1981;426.9
01.09.1981;427
01.10.1981;428.4
01.11.1981;431.3
01.12.1981;436.7
01.01.1982;442.7
01.02.1982;441.9
01.03.1982;442.7
01.04.1982;447.1
01.05.1982;446.7
01.06.1982;447.5
01.07.1982;448
01.08.1982;451.4
01.09.1982;456.9
01.10.1982;464.5
01.11.1982;471.5
01.12.1982;474.8
01.01.1983;477.2
01.02.1983;484.3
01.03.1983;490.6
01.04.1983;493.2
01.05.1983;500
01.06.1983;504
01.07.1983;507.8
01.08.1983;510.5
01.09.1983;512.8
01.10.1983;517.2
01.11.1983;519
01.12.1983;521.4
01.01.1984;525.1
01.02.1984;527.5
01.03.1984;531.4
01.04.1984;535
01.05.1984;536.7
01.06.1984;540.2
01.07.1984;540.9
01.08.1984;541
01.09.1984;543.1
01.10.1984;543.7
01.11.1984;547.5
01.12.1984;551.6
01.01.1985;557
01.02.1985;563.6
01.03.1985;566.6
01.04.1985;570.4
01.05.1985;575.1
01.06.1985;582.3
01.07.1985;589.1
01.08.1985;596.2
01.09.1985;603.3
01.10.1985;607.8
01.11.1985;612.2
01.12.1985;619.8
01.01.1986;621.4
01.02.1986;625.2
01.03.1986;633.5
01.04.1986;641
01.05.1986;652
01.06.1986;660.6
01.07.1986;670.3
01.08.1986;678.7
01.09.1986;687.4
01.10.1986;694.9
01.11.1986;705.4
01.12.1986;724.7
01.01.1987;730.2
01.02.1987;730.7
01.03.1987;733.8
01.04.1987;743.9
01.05.1987;745.8
01.06.1987;743.2
01.07.1987;743
01.08.1987;744.9
01.09.1987;747.6
01.10.1987;756.2
01.11.1987;753.2
01.12.1987;750.2
01.01.1988;756.2
01.02.1988;757.7
01.03.1988;761.8
01.04.1988;768.1
01.05.1988;771.7
01.06.1988;778.3
01.07.1988;781.4
01.08.1988;783.3
01.09.1988;783.7
01.10.1988;783.3
01.11.1988;784.9
01.12.1988;786.7
01.01.1989;785.7
01.02.1989;783.8
01.03.1989;783
01.04.1989;779.2
01.05.1989;775
01.06.1989;773.5
01.07.1989;777.8
01.08.1989;779.4
01.09.1989;781
01.10.1989;786.6
01.11.1989;787.9
01.12.1989;792.9
01.01.1990;795.4
01.02.1990;798.1
01.03.1990;801.5
01.04.1990;806.1
01.05.1990;804.2
01.06.1990;808.8
01.07.1990;810.1
01.08.1990;815.7
01.09.1990;820.2
01.10.1990;819.9
01.11.1990;822.1
01.12.1990;824.7
01.01.1991;827.2
01.02.1991;832.6
01.03.1991;838.7
01.04.1991;843.1
01.05.1991;848.8
01.06.1991;856.7
01.07.1991;861.6
01.08.1991;866.8
01.09.1991;869.7
01.10.1991;878
01.11.1991;887.6
01.12.1991;897
01.01.1992;910.4
01.02.1992;925.2
01.03.1992;936.7
01.04.1992;943.8
01.05.1992;950.6
01.06.1992;954.3
01.07.1992;963.3
01.08.1992;973.7
01.09.1992;988
01.10.1992;1003.7
01.11.1992;1015.7
01.12.1992;1024.9
01.01.1993;1030.4
01.02.1993;1033.5
01.03.1993;1038.4
01.04.1993;1047.6
01.05.1993;1065.9
01.06.1993;1075.1
01.07.1993;1084.6
01.08.1993;1094.2
01.09.1993;1104.2
01.10.1993;1113.1
01.11.1993;1124.1
01.12.1993;1129.6
01.01.1994;1131.6
01.02.1994;1136.3
01.03.1994;1140.1
01.04.1994;1141.1
01.05.1994;1143.3
01.06.1994;1145.2
01.07.1994;1150.7
01.08.1994;1150.6
01.09.1994;1151.9
01.10.1994;1150.2
01.11.1994;1150.9
01.12.1994;1150.7
01.01.1995;1151.4
01.02.1995;1147.4
01.03.1995;1146.7
01.04.1995;1149.3
01.05.1995;1145.3
01.06.1995;1144.2
01.07.1995;1145.5
01.08.1995;1145.4
01.09.1995;1142
01.10.1995;1137.3
01.11.1995;1134.1
01.12.1995;1127.5
01.01.1996;1123.5
01.02.1996;1118.5
01.03.1996;1122.6
01.04.1996;1124.8
01.05.1996;1116.5
01.06.1996;1115.2
01.07.1996;1112.4
01.08.1996;1101.6
01.09.1996;1096.2
01.10.1996;1085.7
01.11.1996;1083.5
01.12.1996;1081.3
01.01.1997;1081.2
01.02.1997;1078.8
01.03.1997;1072.5
01.04.1997;1063.9
