Date;X
01.06.1945;0.38
01.07.1945;0.38
01.08.1945;0.38
01.09.1945;0.38
01.10.1945;0.38
01.11.1945;0.38
01.12.1945;0.38
01.01.1946;0.38
01.02.1946;0.38
01.03.1946;0.38
01.04.1946;0.38
01.05.1946;0.38
01.06.1946;0.38
01.07.1946;0.38
01.08.1946;0.38
01.09.1946;0.38
01.10.1946;0.38
01.11.1946;0.38
01.12.1946;0.38
01.01.1947;0.38
01.02.1947;0.38
01.03.1947;0.38
01.04.1947;0.38
01.05.1947;0.38
01.06.1947;0.38
01.07.1947;0.66
01.08.1947;0.75
01.09.1947;0.8
01.10.1947;0.85
01.11.1947;0.92
01.12.1947;0.95
01.01.1948;0.97
01.02.1948;1
01.03.1948;1
01.04.1948;1
01.05.1948;1
01.06.1948;1
01.07.1948;1
01.08.1948;1.06
01.09.1948;1.09
01.10.1948;1.12
01.11.1948;1.14
01.12.1948;1.16
01.01.1949;1.17
01.02.1949;1.17
01.03.1949;1.17
01.04.1949;1.17
01.05.1949;1.17
01.06.1949;1.17
01.07.1949;1.02
01.08.1949;1.04
01.09.1949;1.07
01.10.1949;1.05
01.11.1949;1.08
01.12.1949;1.1
01.01.1950;1.07
01.02.1950;1.12
01.03.1950;1.12
01.04.1950;1.15
01.05.1950;1.16
01.06.1950;1.15
01.07.1950;1.16
01.08.1950;1.2
01.09.1950;1.3
01.10.1950;1.31
01.11.1950;1.36
01.12.1950;1.34
01.01.1951;1.34
01.02.1951;1.36
01.03.1951;1.4
01.04.1951;1.47
01.05.1951;1.55
01.06.1951;1.45
01.07.1951;1.56
01.08.1951;1.62
01.09.1951;1.63
01.10.1951;1.54
01.11.1951;1.56
01.12.1951;1.73
01.01.1952;1.57
01.02.1952;1.54
01.03.1952;1.59
01.04.1952;1.57
01.05.1952;1.67
01.06.1952;1.7
01.07.1952;1.81
01.08.1952;1.83
01.09.1952;1.71
01.10.1952;1.74
01.11.1952;1.85
01.12.1952;2.09
01.01.1953;1.96
01.02.1953;1.97
01.03.1953;2.01
01.04.1953;2.19
01.05.1953;2.16
01.06.1953;2.11
01.07.1953;2.04
01.08.1953;2.04
01.09.1953;1.79
01.10.1953;1.38
01.11.1953;1.44
01.12.1953;1.6
01.01.1954;1.18
